step,full_kelly,half_kelly
713,4.36871739386221e-06,0.06593812495165377
714,3.880430020207597e-06,0.062253204304052796
715,3.6902793729692003e-06,0.06072792398338791
716,3.3528627236521735e-06,0.05795162840255129
717,3.1505794753347658e-06,0.05620347397382146
718,5.013223991043587e-06,0.07281741648514288
719,7.204969323297221e-06,0.08873504084954495
720,7.113032656555831e-06,0.08816890354119518
721,4.768104371095231e-06,0.07363573844871933
722,4.60215880449479e-06,0.07235435664707603
723,9.466016815059931e-06,0.11058873013647594
724,9.466016815059931e-06,0.11058873013647594
725,9.284961427994396e-06,0.10953112133801646
726,8.957192452823572e-06,0.1075978390261465
727,1.1521901256682484e-05,0.12300205895778156
728,5.946207709505249e-06,0.0932404002201382
729,5.446337830842663e-06,0.08932125798516492
730,4.8433367299323076e-06,0.0843765760197222
731,4.709910115194703e-06,0.08321435237833406
732,3.975132453185262e-06,0.07672335299716494
733,3.711480455914959e-06,0.0741790018977735
734,3.082695897785321e-06,0.06789544315553965
735,3.2679038251872505e-06,0.06993501739896518
736,3.0369247105351026e-06,0.06746347458955126
737,4.176725684578964e-06,0.08012347465191781
738,3.82931900285159e-06,0.07679126749260372
739,3.4235529581827676e-06,0.07272275180451716
740,4.650266172473642e-06,0.08575160833278737
741,3.5272675335831254e-06,0.0753974763467071
742,3.3483208199063236e-06,0.07348492924284994
743,4.1291405001330925e-06,0.0820531761401849
744,3.7765128710091204e-06,0.07854951515268974
745,3.5039468684763567e-06,0.07571489918852721
746,3.6137078802537283e-06,0.07690078245866483
747,3.668728220024979e-06,0.07748620708618809
748,3.015670380828719e-06,0.07058967892541915
749,2.579741435039813e-06,0.06548764845929787
750,2.3418769445929275e-06,0.06246851136289052
751,2.3740276887874265e-06,0.06289731466395136
752,4.443812335577875e-06,0.09031567562719013
753,4.961333315523769e-06,0.0955747024970749
754,5.085671283355189e-06,0.09677232050909153
755,4.845590796783057e-06,0.09448814360302837
756,4.561162399540653e-06,0.09171499246723068
757,4.346579339852151e-06,0.08955759463977027
758,4.3282471855108565e-06,0.08936873536457902
759,4.471213614309007e-06,0.09084470570472641
760,6.688944319022071e-06,0.1133742816298446
761,7.6115036314979055e-06,0.12119274253520933
762,7.495478853576447e-06,0.12026905112552837
763,6.314579473930123e-06,0.11079496343618606
764,5.817451117320285e-06,0.10643368187174662
765,6.6225038934196965e-06,0.11379813834360439
766,6.3854362453817094e-06,0.11176130624487013
767,8.375998311092762e-06,0.12918124499895722
768,9.671993065846904e-06,0.13917517107876182
769,8.848339330635989e-06,0.13324918722376808
770,1.3784114651448966e-05,0.17041367794014017
771,1.3271265569764392e-05,0.1672434889055871
772,1.2335894183732122e-05,0.1613497490357855
773,1.1556037489717203e-05,0.15624960469322452
774,1.1395894309908563e-05,0.15516695380351941
775,1.1323204226340227e-05,0.15467207825745477
776,1.0455965646210943e-05,0.14874894948346307
777,9.856548396062783e-06,0.14448522630003255
778,1.0895301445434484e-05,0.15209866578095016
779,8.656751277774048e-06,0.13647355914713838
780,9.565997448427114e-06,0.14364068553602533
781,8.843685769270854e-06,0.13821765749718018
782,8.537045100297943e-06,0.1358214193186329
783,9.761084124277502e-06,0.14555843696262402
784,8.77649059806287e-06,0.13821724960604398
785,1.0246565986606657e-05,0.14979304830643264
786,9.814552237228099e-06,0.14663527542358135
787,7.801001396056561e-06,0.13159344900919764
788,7.53172835237237e-06,0.12932229388791286
789,7.1962972710030925e-06,0.12644256198213358
790,6.825948216036707e-06,0.1231889524122301
791,7.552991401282741e-06,0.12974948330949734
792,8.71023668731665e-06,0.13968938459812788
793,7.279727220686783e-06,0.1282185719079114
794,6.503816350452774e-06,0.12138547358614188
795,5.991639687612517e-06,0.11660591006308005
796,6.078357868708054e-06,0.11744974021249356
797,5.104337047669442e-06,0.10803942784988338
798,4.70963618771088e-06,0.10386226882966838
799,4.2825715242490556e-06,0.09915321030410071
800,4.204112275701011e-06,0.0982449375143135
801,3.920087172328692e-06,0.09492627869844529
802,5.775743337182106e-06,0.11739395945778955
803,5.463335157171368e-06,0.11421905788431039
804,5.2604142277174205e-06,0.11209787762349342
805,5.071379621719957e-06,0.11008374173871312
806,6.773331198186633e-06,0.12855575643399747
807,5.9241729806619476e-06,0.1204973746871211
808,5.700728038473408e-06,0.11822494535321042
809,5.0054540077013716e-06,0.11101545090453802
810,4.1573799082379025e-06,0.10161077668242557
811,4.111324230900398e-06,0.10104795186869782
812,4.758317634792792e-06,0.1089988400332109
813,6.482910501659022e-06,0.12875147493966083
814,5.810455016449028e-06,0.12207394672683916
815,5.322667974332794e-06,0.11694989970945684
816,5.007151191675551e-06,0.1134836252521401
817,4.5079615861039e-06,0.1078267313458169
818,4.757873775324226e-06,0.11081557829719418
819,4.740733223138032e-06,0.11061596810443357
820,4.381894720637722e-06,0.10642956206986842
821,4.141456993597796e-06,0.10350962861352449
822,2.86035029613619e-06,0.08749993943003855
823,2.816014075462702e-06,0.08682180279958328
824,2.9031425001421497e-06,0.08816495072126304
825,2.669324237020182e-06,0.08461456081706953
826,2.494281534744711e-06,0.08184023292316668
827,2.494281534744711e-06,0.08184023292316668
828,2.7523718040973524e-06,0.08607435153904795
829,2.9633234485362214e-06,0.08937287501144747
830,2.6811929989051217e-06,0.08511839353993295
831,2.5079167295246854e-06,0.08236793922831155
832,2.5964741358780826e-06,0.08382219227006146
833,2.9713482439018157e-06,0.08987323840328368
834,2.8743125042736655e-06,0.0884057368778166
835,2.6389514690039155e-06,0.08478621643172543
836,2.359917698377184e-06,0.08030371306893179
837,2.076780043403445e-06,0.07548638299431593
838,1.7814931959289258e-06,0.07011986954662398
839,1.726139558454139e-06,0.06903050534149176
840,1.6721482633930581e-06,0.06795091523423363
841,1.9287731144333808e-06,0.07316513393773978
842,2.0674496960349873e-06,0.07579537867492085
843,2.011884056169268e-06,0.0747768245782931
844,1.5952709581688915e-06,0.06703457808782924
845,1.4000641010346759e-06,0.0629332029449935
846,1.371708794113851e-06,0.06229591416525224
847,1.2427497773032e-06,0.059367588606451145
848,1.219224764827652e-06,0.05880568013214803
849,1.2049186897160478e-06,0.05846067464127023
850,1.1371104069889577e-06,0.05681570142095033
851,1.0912946478826738e-06,0.05567110962328592
852,1.1151094031134887e-06,0.05627855045133301
853,1.0647207972518795e-06,0.05500701705324799
854,2.1117705996408207e-06,0.08205405440062838
855,1.856624993175947e-06,0.07709714017033488
856,1.6146127577841295e-06,0.07207230981861645
857,1.4870114495533497e-06,0.06922440682276415
858,1.6801291524316775e-06,0.07371948264505944
859,1.6662498669456798e-06,0.07341499005768008
860,1.589351487378297e-06,0.07172091827307446
861,1.578447082679539e-06,0.07147488272825415
862,1.3278953952024182e-06,0.0658021703908241
863,9.758190589973948e-07,0.05707882247153695
864,9.285533059883239e-07,0.05569645885601165
865,9.045954812178944e-07,0.05497794006285227
866,8.327246843094818e-07,0.05279392054985386
867,8.197412322937646e-07,0.05238235154806006
868,7.137330015249326e-07,0.048995331234599204
869,6.953483725101617e-07,0.04836431026017362
870,9.567144229661009e-07,0.057453846710870136
871,8.125399078112825e-07,0.053124769875361584
872,8.125399078112825e-07,0.053124769875361584
873,7.870492752750617e-07,0.05229146681267764
874,7.426751031449995e-07,0.05081735926809713
875,7.088265089421876e-07,0.049659318447124234
876,1.0211257868976813e-06,0.0605989271518995
877,1.0315721500076472e-06,0.06090889797294123
878,9.749329132283313e-07,0.059236773781612954
879,9.120345599163924e-07,0.05732592664750728
880,8.27920939678301e-07,0.054682446106448
881,8.109780658836134e-07,0.0541229254210995
882,7.371421782355874e-07,0.05165910154676286
883,7.103996068598999e-07,0.05072203862246722
884,6.269693566097911e-07,0.04774360765586431
885,6.071267491627899e-07,0.0469881020997861
886,5.514620469643147e-07,0.044834038954106106
887,5.702499530370091e-07,0.04559777030911608
888,5.2077124112894e-07,0.04361958606836382
889,4.6886394680100147e-07,0.041445719201594185
890,3.5839241764498875e-07,0.03656309599244168
891,3.954022390477843e-07,0.038450961898625506
892,3.695728002070084e-07,0.03719506768426633
893,3.240054471180721e-07,0.03490204073343757
894,2.6434115937067567e-07,0.03168850617743933
895,2.5460786172379696e-07,0.031105105424896164
896,2.3815650395027756e-07,0.030100185124196398
897,2.052488780823074e-07,0.028020616407419933
898,2.0139489414392252e-07,0.02775754309226511
899,2.0082941646897324e-07,0.0277185742023217
900,3.3056191798498527e-07,0.0366714458307665
901,3.3056191798498527e-07,0.0366714458307665
902,3.214214480742122e-07,0.0361644390811023
903,2.7714628318011857e-07,0.033673649320164326
904,2.557600809303429e-07,0.03237442302965509
905,2.4527783925635514e-07,0.0317109955607977
906,2.4003015544735356e-07,0.03137176948461355
907,2.7774365779830725e-07,0.03383633336411129
908,2.6446831551414806e-07,0.033027694004692174
909,2.8508506830157726e-07,0.03431503876867614
910,3.810947669920861e-07,0.04009327288027219
911,3.582307907462723e-07,0.038890564632679654
912,3.8450969528506364e-07,0.04031702134974861
913,3.446225404224296e-07,0.03822587606278084
914,3.268043764729959e-07,0.037237671800281834
915,3.1617356053004103e-07,0.036632008499004616
916,3.1617356053004103e-07,0.036632008499004616
917,3.1222362274101405e-07,0.03640318772977963
918,2.9451559196259896e-07,0.03537086870937342
919,2.9915470352081323e-07,0.03564944378371884
920,2.8094635016796725e-07,0.034564524072267254
921,3.6712104883131637e-07,0.03986551382456146
922,3.6016735006898236e-07,0.03948796427377414
923,3.575574228510487e-07,0.03934489090424304
924,3.200007783941908e-07,0.037278562554656405
925,3.0177338506311754e-07,0.03621686041457018
926,2.454181093815842e-07,0.032835165318172224
927,2.1942649135638252e-07,0.031096420209070826
928,1.914722320436388e-07,0.029115626119786114
929,1.710492039888917e-07,0.02756284417660493
930,1.572729882877468e-07,0.026452895466353658
931,1.536237760990222e-07,0.02614600160742138
932,1.5188704962676646e-07,0.02599821050929741
933,1.1559858236276483e-07,0.022892497371450653
934,1.0324096180680753e-07,0.021668880306637234
935,9.702777383245373e-08,0.021016848282803296
936,8.893831257963028e-08,0.0201407332637481
937,1.0725992876670418e-07,0.02221526545286645
938,1.0076969010163198e-07,0.02154314877119943
939,9.989766772426048e-08,0.021449935684066865
940,2.071619040286659e-07,0.03296577495411264
941,1.9190178362682159e-07,0.031751599748254686
942,1.740338071592575e-07,0.030273403906644923
943,1.658409130943217e-07,0.029560821692761655
944,1.511367747217461e-07,0.02825032959383614
945,1.374186241927904e-07,0.02696823834048516
946,1.2866171265081674e-07,0.02610897170549406
947,1.4882516596616072e-07,0.02815482909868812
948,1.259738319653115e-07,0.025993314951217796
949,1.373334700399475e-07,0.02716528315127686
950,1.4421372017554465e-07,0.027845757994848286
951,1.2882795795289885e-07,0.026360364611692482
952,1.3015907932685984e-07,0.02649654951020984
953,1.4858951286848026e-07,0.028372495842020604
954,1.4482389885053059e-07,0.028012982354142433
955,1.523090646756839e-07,0.028736902300512117
956,1.4663829773414673e-07,0.028201936519207754
957,1.3219734629621998e-07,0.026813272022884513
958,1.648648704444826e-07,0.030126209974523865
959,1.4221651062867927e-07,0.02805691151952273
960,1.387352500721222e-07,0.027713514613706546
961,1.5024541558577871e-07,0.02886314003335683
962,1.3151595599181763e-07,0.02706411337786144
963,1.1456083571937452e-07,0.02531955206616316
964,1.055624066151162e-07,0.02432516252287697
965,9.377638695372125e-08,0.022967212979311896
966,8.671538733213135e-08,0.022102541778895913
967,1.091276355170533e-07,0.02495882638481538
968,1.0238554983649397e-07,0.024187827612710884
969,1.1443109158858943e-07,0.025610662611725298
970,1.0507868712740491e-07,0.024564088328728268
971,9.663021857265512e-08,0.023576595367526088
972,9.117808695723212e-08,0.022911468542366965
973,7.466630399172714e-08,0.02083690650329936
974,6.919883492025658e-08,0.020074011222822267
975,5.9166991213428205e-08,0.018618933667047394
976,6.457740677021796e-08,0.019470220561116865
977,7.06669391347451e-08,0.02038822380854738
978,6.338855419716252e-08,0.019338274971869716
979,6.112611778868413e-08,0.018993168367628196
980,6.015556281512075e-08,0.01884238246227547
981,7.535290222964739e-08,0.02122249552461678
982,7.181676576596505e-08,0.020724534344261566
983,6.546980727942213e-08,0.019808747078342258
984,5.3306376546627936e-08,0.01796864449515819
985,5.151572065709578e-08,0.017666845149783252
986,4.544074354956794e-08,0.01662516623625737
987,4.420936778715243e-08,0.016399907744094663
988,4.129295668974741e-08,0.015858971791656143
989,3.999303318279921e-08,0.015609347498790711
990,3.5549781892346805e-08,0.01474224330716676
991,3.9133593833078414e-08,0.01548533404900854
992,5.7024756761791996e-08,0.019025139716462795
993,5.132049989657699e-08,0.018073585602057334
994,5.450599546739542e-08,0.018634504990997284
995,5.241001691583344e-08,0.01827621850851786
996,5.0831041439687805e-08,0.01800091139625369
997,6.066253504499569e-08,0.01974173590298712
998,8.914122647914961e-08,0.024375722965501976
999,7.968898159120708e-08,0.0230833618892021
1000,7.849073638116152e-08,0.02290981513742295
1001,7.92218187336896e-08,0.023016509011877864
1002,1.1201277220399749e-07,0.027779927020460227
1003,9.947246934520048e-08,0.026224886950576943
1004,9.860654306942389e-08,0.026110740700668496
1005,1.3438457908968512e-07,0.03084770334140574
1006,1.3046832636273425e-07,0.030398219467774944
1007,1.2338214102605788e-07,0.0295727033327142
1008,1.1150631062008915e-07,0.02814948111228293
1009,1.1861323901314841e-07,0.02904654400250973
1010,1.0800686118515731e-07,0.027747875224676942
1011,1.2692240316471512e-07,0.030177656503831633
1012,1.1465875794504871e-07,0.028719726053036184
1013,8.07039814704013e-08,0.02446722979360822
1014,7.441637331956402e-08,0.0235141147757629
1015,6.829917235706584e-08,0.02254765699824599
1016,6.299461991728223e-08,0.021672059060425033
1017,6.04024119961329e-08,0.02122616000398325
1018,6.945401049247233e-08,0.022816582237348827
1019,6.748211474671284e-08,0.022492685020128547
1020,6.003261622757324e-08,0.02125117662655021
1021,7.352360779719552e-08,0.023639040613907644
1022,7.054537202656707e-08,0.023160264895135285
1023,5.4298011617402634e-08,0.020493235435135617
1024,4.965122486672905e-08,0.019616336888928984
1025,4.6066480958367035e-08,0.018908201849403644
1026,4.368737963131909e-08,0.018419945234440353
1027,4.918208911607639e-08,0.0195783146381735
1028,4.707533029168871e-08,0.019158987319306844
1029,5.611515990325326e-08,0.020998528113004022
1030,7.327655955601104e-08,0.024209461964820773
1031,6.776018537547909e-08,0.023298198856150764
1032,6.399023620554737e-08,0.022650082082621138
1033,5.995046370294685e-08,0.021935120049311085
1034,6.968405170552216e-08,0.023715818714170025
1035,6.596823057344576e-08,0.023083509468469102
1036,9.097773455420795e-08,0.027459154509447536
1037,9.330981573662733e-08,0.027811092144685492
1038,8.699947084937942e-08,0.026870689563571467
1039,1.1797404956084949e-07,0.031654099627980256
1040,1.053065582871322e-07,0.029954666437768375
1041,9.733694255041775e-08,0.02882117966869389
1042,9.08585725836766e-08,0.027862066613159993
1043,8.499724549334892e-08,0.02696336943364053
1044,7.889737597842837e-08,0.025995849637715646
1045,6.042807168709019e-08,0.02295312957689818
1046,6.389846581205778e-08,0.023612230585827985
1047,7.996358377341135e-08,0.026580480800220664
1048,7.184996575039284e-08,0.02523196777776607
1049,7.1367101030357e-08,0.025147182580377875
1050,6.877380640258698e-08,0.024690291011659777
1051,6.259484975758158e-08,0.02358114607920862
1052,4.719249206143878e-08,0.02067990701398525
1053,4.494469735505916e-08,0.020187411455010084
1054,6.977410477373047e-08,0.025763613913166984
1055,6.644795668743652e-08,0.025149535127124575
1056,7.331882803080059e-08,0.02644979497572094
1057,6.93488999405955e-08,0.025733718444804703
1058,8.173719363563623e-08,0.028032218220812755
1059,9.152254302977542e-08,0.02971018780468537
1060,7.910714871790845e-08,0.027695035665857747
1061,7.910714871790845e-08,0.027695035665857747
1062,6.517734928843434e-08,0.02525665747709745
1063,6.521080826073079e-08,0.025263140264538585
1064,6.481527170495624e-08,0.02518652339875514
1065,6.385299503706691e-08,0.024999558173011763
1066,5.892540848981748e-08,0.024034940252826487
1067,7.480208287952208e-08,0.027272889128786094
1068,7.480208287952208e-08,0.027272889128786094
1069,7.377551224804494e-08,0.027085744961555906
1070,8.960218357999936e-08,0.029991025929625673
1071,9.427588302287926e-08,0.030773200177943747
1072,1.1450951388392153e-07,0.034075495276375045
1073,1.1450951388392153e-07,0.034075495276375045
1074,1.0145826402374171e-07,0.03213361382095218
1075,8.489996817691378e-08,0.029511462291972063
1076,7.858545856417976e-08,0.028413991843336678
1077,7.145630080226362e-08,0.027125153970541733
1078,6.683781206007716e-08,0.02624855374889233
1079,7.056801797998804e-08,0.026981017212053038
1080,6.805776250183949e-08,0.02650113093919652
1081,6.913321288742083e-08,0.026710516690646474
1082,6.694702894117527e-08,0.026288186378296413
1083,4.533371927335627e-08,0.022044721643672396
1084,4.488400195585013e-08,0.02193537816555424
1085,5.108704159274891e-08,0.023451130040188072
1086,4.4743795411563017e-08,0.021995219828575517
1087,4.372113032820188e-08,0.021743858236285073
1088,4.093480146229642e-08,0.021050994861011845
1089,3.696989326591077e-08,0.020031504609625442
1090,3.617737245662014e-08,0.01981679768404219
1091,3.382135963540222e-08,0.019171523770423
1092,2.9594039653805352e-08,0.01797340272523095
1093,2.752218557523621e-08,0.01734425124443189
1094,2.6140998464469883e-08,0.016909044959683615
1095,2.4706560369952244e-08,0.01644511894964524
1096,2.753035618619442e-08,0.017384902905652526
1097,2.2469719769599086e-08,0.015787054477025265
1098,2.090578189727835e-08,0.01523764904068299
1099,2.480966075632933e-08,0.016660363968157312
1100,2.121382638450643e-08,0.015453013533337352
1101,1.7434064184755425e-08,0.014076347311815708
1102,1.9298693894391983e-08,0.014829102811698665
1103,1.919698632378557e-08,0.014790026798847637
1104,1.6090213719208306e-08,0.013593243894890179
1105,1.4746471750064169e-08,0.013025637626970607
1106,1.6386149914092026e-08,0.013749805887401798
1107,1.6263705847863888e-08,0.013698433778897737
1108,1.5834674427005334e-08,0.01351775360173906
1109,1.5506484130075222e-08,0.013377668764856757
1110,1.120672486459831e-08,0.011522936423867513
1111,1.0913718848107114e-08,0.011372299652614909
1112,1.033274232430247e-08,0.011069605437572577
1113,9.90369347406694e-09,0.010839782543684041
1114,9.072658878761603e-09,0.010384990888279086
1115,8.788669248119094e-09,0.010222456962668143
1116,7.441715866288314e-09,0.009439108961522676
1117,6.623479327439742e-09,0.00892018133883026
1118,6.623479327439742e-09,0.00892018133883026
1119,6.12148063803842e-09,0.00858214757138391
1120,5.502437833631153e-09,0.008148207074421975
1121,5.412872554036299e-09,0.00808189133702674
1122,4.889870378608293e-09,0.00769144738063931
1123,4.4376597143443306e-09,0.007335798430887381
1124,3.4515150309685785e-09,0.006520711303143897
1125,4.306574823199055e-09,0.0073284142976310016
1126,5.96374959821478e-09,0.008738405278105526
1127,5.876623651673819e-09,0.008674574476813888
1128,5.04975707842726e-09,0.0080642992493053
1129,4.9758534471608165e-09,0.008005288391071251
1130,4.614100008692184e-09,0.007714289004518231
1131,4.25420388199984e-09,0.007413434804600448
1132,3.810502713514413e-09,0.0070268348934855295
1133,4.1648510198821695e-09,0.007353556487830752
1134,4.530281619357804e-09,0.007676162811898253
1135,4.3725261220554906e-09,0.0075425114207142985
1136,4.297375293822231e-09,0.007477694657543191
1137,4.278873288689153e-09,0.0074615973498288355
1138,4.087440502262159e-09,0.007294684908690435
1139,3.963411009161557e-09,0.0071840097721284765
1140,3.7152826933955688e-09,0.00695913324013568
1141,3.232731100546462e-09,0.006507197128269119
1142,3.2037022020479667e-09,0.006477980846575554
1143,4.583763581032008e-09,0.007873243361056825
1144,4.782028042739167e-09,0.008043516579698476
1145,4.409032112069871e-09,0.007729821330979271
1146,4.25221861371681e-09,0.007592360285817375
1147,3.682003249446135e-09,0.007083298913468578
1148,3.5679836139875863e-09,0.006973625577346576
1149,4.0534437844305674e-09,0.007448041638019098
1150,3.7022059479651975e-09,0.007125348864914645
1151,3.3360186687991007e-09,0.006772962726673686
1152,3.138906749725172e-09,0.00657286917004029
1153,2.990890914930592e-09,0.006417896627883016
1154,2.8928577355135685e-09,0.0063127161265714585
1155,3.084604712629363e-09,0.006521928667478748
1156,2.3244200323474286e-09,0.005718281082002106
1157,3.726543217545007e-09,0.007442955274483305
1158,5.173609604167567e-09,0.00888805462877649
1159,5.173609604167567e-09,0.00888805462877649
1160,5.071270984303068e-09,0.008800147798383206
1161,4.957201651918222e-09,0.008701175865375025
1162,6.051437046059591e-09,0.009661509463954552
1163,5.432831907612229e-09,0.009167687967170426
1164,5.064668698001551e-09,0.00885705757365747
1165,4.977964065919446e-09,0.008781243343344932
1166,4.4511075494037575e-09,0.00831654982433931
1167,7.487708927356294e-09,0.01115337710565074
1168,7.169067797847716e-09,0.010916059875957462
1169,6.64109719239866e-09,0.010514099753362606
1170,7.146084843310713e-09,0.010913844733904584
1171,6.800687108334406e-09,0.010650090710993536
1172,6.727979239465611e-09,0.01059315930196674
1173,6.3244781065301305e-09,0.01027550435479949
1174,5.822050294660009e-09,0.009867352165647847
1175,5.67977126583432e-09,0.009746783189758279
1176,5.451277529250791e-09,0.00955072961590276
1177,5.984339970947898e-09,0.010017696782931377
1178,7.0676608068340225e-09,0.010924428327698542
1179,6.663131176833658e-09,0.01061178917663061
1180,5.7691192786326255e-09,0.009899881701501401
1181,5.6370254000376385e-09,0.009786544317715085
1182,5.134537222024888e-09,0.009350354796268468
1183,6.588917063188414e-09,0.010674618983611975
1184,6.098774531592162e-09,0.010277582207896273
1185,6.6381444822025285e-09,0.010732052116494436
1186,5.975244214843638e-09,0.01019618850005706
1187,5.75600496493769e-09,0.010009132989162712
1188,5.75600496493769e-09,0.010009132989162712
1189,5.418560727638203e-09,0.009715741629345347
1190,5.093731795404957e-09,0.009424524631147197
1191,4.841448084943669e-09,0.009191134443090526
1192,4.76507317675576e-09,0.009118638359592614
1193,4.6317199163771585e-09,0.008991043240865292
1194,4.403772747952279e-09,0.008769798985497627
1195,3.994468069627184e-09,0.008362248464821469
1196,4.752739300618016e-09,0.009155952698619884
1197,4.713536663528328e-09,0.009118191581488164
1198,4.531549390342146e-09,0.008942167192503982
1199,4.470193645316419e-09,0.008881630135199697
1200,4.391212453886109e-09,0.00880316801637668
1201,4.373566611576494e-09,0.008785480496554615
1202,3.5048883325035383e-09,0.007912993947661612
1203,3.2903058817382773e-09,0.00767076231670876
1204,3.05621295700464e-09,0.007397889330093567
1205,3.220473152616153e-09,0.007596693988926058
1206,2.954067024626977e-09,0.007282484595585145
1207,3.2645676264548966e-09,0.0076652138686315605
1208,3.1047533893544497e-09,0.007477591731981661
1209,2.7910425564846327e-09,0.007099815909569535
1210,2.424291802981428e-09,0.006633348132408824
1211,2.4962657885073006e-09,0.006731815755382865
1212,2.2044243769271868e-09,0.006338303449603323
1213,2.216235268637264e-09,0.006355283169219113
1214,2.1835771822876336e-09,0.006308457954077507
1215,2.2170729016014144e-09,0.00635684331426688
1216,2.0383100682937244e-09,0.006100566824456693
1217,1.9715113971674478e-09,0.006000604173207101
1218,2.477638567913232e-09,0.006770842888873198
1219,2.430778357929653e-09,0.006706813549879325
1220,2.391668869507384e-09,0.006652859628900959
1221,2.266279926327269e-09,0.006478463614337838
1222,2.450168136677288e-09,0.006741298109322079
1223,2.450168136677288e-09,0.006741298109322079
1224,2.342903054795498e-09,0.00659373560476135
1225,2.2358205258727277e-09,0.0064430520580903185
1226,2.1132231643868352e-09,0.006266405235794554
1227,1.8102890533044375e-09,0.005817255346710712
1228,2.127685887158458e-09,0.006327223195600931
1229,2.1797106350823878e-09,0.0064045777040357245
1230,1.9774343843085575e-09,0.006107406615151019
1231,1.858657502472674e-09,0.005923982396474569
1232,1.9511085084459494e-09,0.00607131404073755
1233,1.9207648693254717e-09,0.006024103503383591
1234,1.8191765225684993e-09,0.00586479750883556
1235,1.734468373467709e-09,0.005728253271467391
1236,1.7278470562055121e-09,0.00571731949404925
1237,2.304394380300297e-09,0.006671195950721285
1238,2.12599956347544e-09,0.006412970451256961
1239,2.2563804960533254e-09,0.006609614204716265
1240,1.9456885853396974e-09,0.006154559379092852
1241,1.8293481588353257e-09,0.005970556638750638
1242,1.9652255907720025e-09,0.006192292424633631
1243,1.873760990248534e-09,0.006048193051105443
1244,1.841521925295142e-09,0.005996161844980435
1245,2.0284527465645936e-09,0.006300493670398996
1246,2.195044491886148e-09,0.0065592155555197615
1247,3.180692048479906e-09,0.00803186788884776
1248,3.082901644265012e-09,0.007908397965403519
1249,2.951871599374401e-09,0.00774033588299046
1250,2.8433725602232582e-09,0.007598083928977697
1251,2.623394022209898e-09,0.007304169684713469
1252,2.538432994395437e-09,0.007185893558731119
1253,2.314815730520609e-09,0.006869381391648705
1254,2.314815730520609e-09,0.006869381391648705
1255,1.863372880223695e-09,0.006199536903741017
1256,1.7440140685821758e-09,0.006000980467342351
1257,1.649857302092086e-09,0.005838988392062105
1258,1.5771736594225126e-09,0.005710371527651385
1259,1.492755845388926e-09,0.005557548444789201
1260,1.492755845388926e-09,0.005557548444789201
1261,1.6206108250829217e-09,0.005795551278860097
1262,1.7782066768784475e-09,0.0060773446700556275
1263,1.7236406911512036e-09,0.005984100080763022
1264,2.021252923554145e-09,0.006500722075445983
1265,1.917820651491888e-09,0.006334393446684785
1266,1.8892487153650923e-09,0.006287208146844604
1267,1.7386878992177017e-09,0.006036683379465176
1268,1.7949304948193863e-09,0.006134319862194317
1269,1.766782567316337e-09,0.00608622095494974
1270,1.625387351850513e-09,0.005842681501024493
1271,1.5584988362969071e-09,0.005722461452550785
1272,1.5145580820661405e-09,0.005641791109261011
1273,1.401601008426076e-09,0.005431406238143593
1274,1.3025070695235186e-09,0.0052394045790830155
1275,1.7201092267507436e-09,0.006079318121975215
1276,1.5032413333413258e-09,0.005696084053471055
1277,2.386344278360623e-09,0.007369211478565474
1278,2.5253733401080913e-09,0.007583877603435661
1279,2.618236453258603e-09,0.00772331490421459
1280,2.8200938011874607e-09,0.008021035887711681
1281,3.1187441674642788e-09,0.008445753197606822
1282,3.6806536260080205e-09,0.009206596080420114
1283,3.5559079019526683e-09,0.009050579838356228
1284,3.332481595698533e-09,0.00876624491201693
1285,3.722272081980168e-09,0.009278925742952283
1286,3.6285268757491468e-09,0.009162081139949398
1287,3.7654133794851064e-09,0.009334901308731242
1288,2.8147157030531404e-09,0.008156455798301513
1289,2.472737190883475e-09,0.007660964794457824
1290,2.3103920461996892e-09,0.00740947821461444
1291,2.1327035890537264e-09,0.007124552815399819
1292,2.0858086565424083e-09,0.0070462237346109275
1293,2.390046020900295e-09,0.0075601070505541094
1294,2.2852462625330157e-09,0.00739435764966383
1295,2.164111065727518e-09,0.007198379434136758
1296,2.0081280268858448e-09,0.0069389599624067825
1297,2.1467694982893097e-09,0.007178493400095439
1298,2.0177274549452623e-09,0.006962744234379642
1299,1.9741854114730257e-09,0.006887617112677358
1300,1.961633222242198e-09,0.0068657208224795424
1301,1.8465891667477435e-09,0.00666439359209956
1302,1.8038043380739712e-09,0.006587187751410385
1303,1.7642797489907666e-09,0.006515019200866147
1304,1.6335077087994454e-09,0.006273565895836074
1305,1.405283893370465e-09,0.005835313557821358
1306,1.2564714381969068e-09,0.0055263484649516765
1307,1.8275554524789553e-09,0.00678225017896718
1308,1.8023494960627319e-09,0.006735479203513853
1309,1.7397561099411798e-09,0.006618521740097293
1310,1.434995009590641e-09,0.006038823253430041
1311,1.3767050155601772e-09,0.0059161737079469956
1312,1.3767050155601772e-09,0.0059161737079469956
1313,1.178822064842548e-09,0.005490988248079164
1314,1.1496374104816855e-09,0.005423016753949914
1315,1.1130727020191795e-09,0.00533677607285013
1316,9.951573833819772e-10,0.005054095682798359
1317,1.1777234361633816e-09,0.005517693860632441
1318,1.1777234361633816e-09,0.005517693860632441
1319,1.4055296308520564e-09,0.006051335632228028
1320,1.3044019377612139e-09,0.005833639185574443
1321,1.1304906842785886e-09,0.005444750042681152
